"","Task","DOF","Muscle","M","SD","Median","Min","Max"
"1132","task08","5dof","Triceps Lateral Head",32.2483005768838,23.905727538277,27.4509159836791,0.00404027809167706,99.8277146156534
"1133","task08","5dof","Triceps Long Head",21.6965982018689,16.3945586812612,18.3328127336622,0.00161280788342211,96.0080643767527
"1134","task08","5dof","Triceps Medial Head",27.5473033389355,21.1666117644293,23.0165226869539,0.00221178043848247,99.9366069917612
"1135","task08","8dof","Anconeus",49.0178515829535,28.8189750576795,48.1321152854748,0.0349008886358082,99.9989393834548
"1136","task08","8dof","Anterior Deltoid",16.8980727781334,12.8030223255995,14.2407283367376,0.00132750855574293,77.1503013261733
"1137","task08","8dof","Anterior Supraspinatus",51.543347351529,28.4005859451848,52.4162871519143,0.0413938721331442,99.9958235950013
"1138","task08","8dof","Biceps Long Head",56.3659964674073,28.0022946628597,59.1481612923256,0.015748903082069,99.9812609832601
"1139","task08","8dof","Biceps Short Head",58.3645261066437,25.5485635873038,60.9021624362989,0.0148119783814571,99.9961275555654
"1140","task08","8dof","Brachialis",60.2237386133179,26.9282855000369,64.1218321636812,0.0529021518458239,99.9939660908699
"1141","task08","8dof","Brachioradialis",53.312362276801,28.7885167425002,54.965517175712,0.00263311776500519,99.9927655608456
"1142","task08","8dof","Coracobrachialis",46.5051766940376,27.8242741524318,45.2939604055873,0.00675223014546811,99.9974124236772
"1143","task08","8dof","Inferior Infraspinatus",42.8272572740689,26.5328293640007,40.1313479662247,0.00637817853401668,99.9652813264738
"1144","task08","8dof","Inferior Latissimus Dorsi",16.4142412229222,15.4154590778595,11.8258231800167,0.000215042359685835,99.2304425790192
"1145","task08","8dof","Inferior Pectoralis Major",3.83978706725074,3.45920128119987,2.86927204189009,0.00132668525597221,25.8699065043596
"1146","task08","8dof","Inferior Rhombiod",3.63839257237269,3.41969924567081,2.64813963827902,0.0012763418108741,25.6279935658028
"1147","task08","8dof","Inferior Serratus Anterior",13.3759807210226,6.4903743911641,13.0966718337748,0.00353938801568587,37.8806050757623
"1148","task08","8dof","Inferior Subscapularis",56.6378348383461,27.3468366095701,58.7459918000854,0.0119440083535038,99.9893627076752
"1149","task08","8dof","Inferior Trapezius, Scapula",12.0859628730772,10.7727782806297,9.12295526810319,0.00415778460732819,85.4115316768747
"1150","task08","8dof","Levator Scapula",4.47598056135936,4.19024921766954,3.25613471114183,0.000171144937658602,36.0151447915969
"1151","task08","8dof","Middle Deltoid",50.2016379952237,21.1411987258896,50.276246665869,0.00199005980335842,99.9036484742339
"1152","task08","8dof","Middle Latissimus Dorsi",13.015115900231,12.0487111658203,9.6134203733773,0.00536061140435917,87.564431332139
"1153","task08","8dof","Middle Pectoralis Major",10.7256761430121,8.86712169746475,8.56111073474305,0.00145206846338536,57.0829992089304
"1154","task08","8dof","Middle Serratus Anterior",10.6475085103943,9.50415294486017,7.87924210487135,0.00109437126754874,66.1963935787416
"1155","task08","8dof","Middle Subscapularis",55.707645515293,27.2681033784543,57.6162134736987,0.0206996557313377,99.9995206122835
"1156","task08","8dof","Middle Trapezius, Scapula",4.12049330470191,3.83265893980813,2.99695529990426,0.0012318505105316,28.972529142023
"1157","task08","8dof","Pectoralis Minor",55.7246463568821,28.069981634318,58.092942824108,0.00779265590525879,99.9876739353158
"1158","task08","8dof","Posterior Deltoid",50.3827779329239,26.016163086848,49.9812791025832,0.031673430232726,99.9765319954189
"1159","task08","8dof","Posterior Supraspinatus",49.0727402069305,28.9464427447536,48.5658660331429,0.000319503387347098,99.970331965717
"1160","task08","8dof","Pronator Quadratus",56.6874137805598,27.0183945685295,59.187712092211,0.000728131685046041,99.9890427308255
"1161","task08","8dof","Pronator Teres, Humeral",59.4394301296454,26.8813308061883,62.8692105733796,0.00989249141525317,99.9940358578242
"1162","task08","8dof","Pronator Teres, Ulnar",52.3915101832538,28.6849003369983,54.1204236781204,0.00483875350372198,99.9975314995358
"1163","task08","8dof","Superior Infraspinatus",44.5708249184233,27.6161671085524,42.0794084795359,0.000580012560702503,99.9979726087716
"1164","task08","8dof","Superior Latissimus Dorsi",17.6945530998005,16.4989890422082,12.6430505800713,0.000374090786572912,97.9118590200041
"1165","task08","8dof","Superior Pectoralis Major",18.6935397672019,13.9335212929585,15.7893986602944,0.00202441821288424,77.0177213090589
"1166","task08","8dof","Superior Rhombiod",2.16925185206465,2.05542781096313,1.54416673837202,4.02498065744938e-05,16.604083068051
"1167","task08","8dof","Superior Serratus Anterior",7.08405998737295,6.50849831855936,5.15954565627348,0.00113192048822736,56.2101776338485
"1168","task08","8dof","Superior Subscapularis",51.669662868387,28.6756060412247,52.4230333652636,0.0460524802230466,99.9914251025736
"1169","task08","8dof","Superior Trapezius, Scapula",1.91081822003608,1.78696535381217,1.3804816382935,0.00017439958895811,12.1149408230907
"1170","task08","8dof","Supinator",28.644272633808,17.9854053460125,26.6693168393528,0.056336340360591,98.9169574451911
"1171","task08","8dof","Teres Major",55.5739129952942,26.2144233695884,57.1269400353522,0.0184492045768092,99.9952021702241
"1172","task08","8dof","Teres Minor",43.3843211856058,27.168204052211,40.8214647299192,0.042191682988113,99.989388646043
"1173","task08","8dof","Trapezius, Clavicle",50.0123274750977,29.0436374319835,50.0593238921017,0.0171211316182085,99.9893468420575
"1174","task08","8dof","Triceps Lateral Head",36.496427246739,25.9724157571023,31.8612658710341,0.00310498347812493,99.9894392106113
"1175","task08","8dof","Triceps Long Head",24.0006891490193,18.0338592095567,20.2424676336363,0.000699680225862975,99.9902099458934
"1176","task08","8dof","Triceps Medial Head",32.6891223294218,23.6990897100648,27.9423917532809,0.0130499763587311,99.9226238947563
"1177","task09","11dof","Anconeus",46.6235403912166,28.8094094530628,44.8399413632028,0.004357763049051,99.9993521170496
"1178","task09","11dof","Anterior Deltoid",41.9944365990865,25.1111755042114,39.936964030138,0.0181792031398065,99.9574168570301
"1179","task09","11dof","Anterior Supraspinatus",51.1727689560921,28.7695835409546,51.5729536514979,0.00588789008323376,99.9899079653149
"1180","task09","11dof","Biceps Long Head",60.1095474859059,26.9652795227681,63.7369441255185,0.0103899873736824,99.9912879908496
"1181","task09","11dof","Biceps Short Head",65.7945887122702,22.9280738657943,69.1337019803244,0.0436520887644898,99.9917702615591
"1182","task09","11dof","Brachialis",67.8370250766862,24.3016404765569,73.1777114031918,0.141090202560934,99.9630285849326
"1183","task09","11dof","Brachioradialis",56.6398086967431,28.2250371724001,59.3745579849952,0.0100910785618469,99.9886515707004
"1184","task09","11dof","Coracobrachialis",47.0734716277351,27.5632912504171,46.076566280269,0.0138532136946257,99.9938398612712
"1185","task09","11dof","Inferior Infraspinatus",37.5334955478952,25.5123801008502,33.6522577059631,0.0152574977639874,99.8949776008085
"1186","task09","11dof","Inferior Latissimus Dorsi",4.48216653364386,4.22721128885676,3.27470398169972,0.000557829191439457,43.962979422432
"1187","task09","11dof","Inferior Pectoralis Major",5.12140058923593,4.11064448172517,4.1595954185567,0.000146243763326365,25.4163601267828
"1188","task09","11dof","Inferior Rhombiod",1.86687738907322,1.77980699306359,1.3109088001195,1.48422912692875e-05,15.8238359184146
"1189","task09","11dof","Inferior Serratus Anterior",2.45067059092292,2.02670946697042,1.93896081101148,2.37149728622016e-05,13.2820205133849
"1190","task09","11dof","Inferior Subscapularis",60.5379398589993,26.7128514623012,64.1649783719864,0.009188844679342,99.9938943285556
"1191","task09","11dof","Inferior Trapezius, Scapula",1.22670348494236,1.15663695905748,0.88150184711072,6.26781121724693e-05,9.67348764672697
"1192","task09","11dof","Levator Scapula",4.65507903333993,4.03325231351715,3.57389816250583,0.00151267581817369,31.4061863655903
"1193","task09","11dof","Middle Deltoid",34.875683803723,18.0009790132154,34.4627626544709,0.0406867702835101,97.4146873011942
"1194","task09","11dof","Middle Latissimus Dorsi",2.78951268627782,2.66856258975499,1.97333944997597,0.00252422787866725,22.6420969248464
"1195","task09","11dof","Middle Pectoralis Major",26.5319363619882,17.0317240526758,24.3095720642759,0.00305412512388026,90.1393127905798
"1196","task09","11dof","Middle Serratus Anterior",27.1188059829091,10.7761977317451,28.1280487664263,0.0409016209216295,54.5845062792451
"1197","task09","11dof","Middle Subscapularis",58.8195703218412,26.8752620622212,62.1173709914927,0.0271730116417457,99.9958730685993
"1198","task09","11dof","Middle Trapezius, Scapula",0.809264476765778,0.758649874829457,0.588203401159795,9.29386803670898e-05,7.64549485237224
"1199","task09","11dof","Pectoralis Minor",17.9654448099822,12.3743758265741,16.1467001008716,0.00367872395920232,84.9983638609967
"1200","task09","11dof","Posterior Deltoid",49.3650399625653,26.2157987295096,49.3887744666086,0.0492592652591162,99.9605271151055
"1201","task09","11dof","Posterior Supraspinatus",48.586730343198,28.6605873752692,47.9812544938696,0.0112420043939854,99.9947567264748
"1202","task09","11dof","Pronator Quadratus",66.9284294417664,23.7588056958641,70.9592468110334,0.100134840998822,99.9954486573265
"1203","task09","11dof","Pronator Teres, Humeral",70.1884909641675,22.6204548048702,75.3547417607473,0.106813048583709,99.994960187556
"1204","task09","11dof","Pronator Teres, Ulnar",54.8172211824503,28.5662962229893,57.0426512839375,0.00774130319900479,99.9978207654837
"1205","task09","11dof","Superior Infraspinatus",39.8468917980565,26.5902533999048,36.5337332424377,0.00407596020296497,99.9801718161534
"1206","task09","11dof","Superior Latissimus Dorsi",3.8764803632423,3.65582892859798,2.8035164182013,0.000769586172071762,31.0069289677264
"1207","task09","11dof","Superior Pectoralis Major",37.4786291312541,24.8255934026205,33.97656032513,0.00324161142528645,99.8775931204715
"1208","task09","11dof","Superior Rhombiod",1.20317540666607,1.11865931892596,0.874512326025538,7.41793119759387e-06,9.0832521749757
"1209","task09","11dof","Superior Serratus Anterior",17.0786193857731,11.1913087424833,15.5883873690455,0.00161550647783948,57.7943439150246
"1210","task09","11dof","Superior Subscapularis",52.7070226746705,28.6675628269338,53.6807170386558,0.00556955401982417,99.9830146805184
"1211","task09","11dof","Superior Trapezius, Scapula",0.582581509497642,0.546202521980575,0.415585790167437,5.52067744259005e-05,4.18733969166772
"1212","task09","11dof","Supinator",17.8555486302556,12.856495703219,15.4617298770077,0.00728535022908872,73.7747332722931
"1213","task09","11dof","Teres Major",61.2428014420238,24.7957026577396,63.9070195659426,0.00619570043314255,99.9995464083231
"1214","task09","11dof","Teres Minor",39.6824994744912,26.0969567649638,35.9451188310051,0.00151637309134256,99.9939235287446
"1215","task09","11dof","Trapezius, Clavicle",14.0031451621962,12.4660192068483,10.6488561985479,0.000202029492982203,91.1174219291166
"1216","task09","11dof","Triceps Lateral Head",27.3683779596756,21.744666046336,22.0875209331935,0.0138849236478833,99.7870934662951
"1217","task09","11dof","Triceps Long Head",16.8613126452561,13.7493417160274,13.5937386687702,0.000537319225230037,91.7626254653896
"1218","task09","11dof","Triceps Medial Head",22.2587895898289,18.2548355042227,17.8250138237291,0.00497611800320819,99.7963368318036
"1219","task09","3dof","Anconeus",49.4075685188628,28.6928844789566,49.1728020885225,0.00453330026828347,99.9861617806609
"1220","task09","3dof","Anterior Deltoid",43.4412966795332,27.3322042701543,40.863009359075,0.00145384631595746,99.9869092766059
"1221","task09","3dof","Anterior Supraspinatus",52.4881581909044,28.6314868911575,53.7609086342184,0.027336532440958,99.9865367261648
"1222","task09","3dof","Biceps Long Head",49.0172884078802,28.6001862067972,48.6011651118267,0.00341997383315196,99.9956940370613
"1223","task09","3dof","Biceps Short Head",41.4361870537652,27.2201063322391,37.868262225575,0.0178119602663507,99.9553640175722
"1224","task09","3dof","Brachialis",50.1278399636058,28.7611344530089,50.2429701246816,0.00716106117650273,99.9835375927783
"1225","task09","3dof","Brachioradialis",49.7174771191079,28.914139401812,49.7152629765175,0.00112920268078853,99.9843668301724
"1226","task09","3dof","Coracobrachialis",41.8286197071038,27.3308806386846,38.6514411840463,0.0062953069389915,99.9529978834106
"1227","task09","3dof","Inferior Infraspinatus",49.2482834077872,27.5371726652175,48.8490219997637,0.00107226056731413,99.9876871155498
"1228","task09","3dof","Inferior Latissimus Dorsi",49.1184584710248,28.268737464058,48.6050624811676,0.0235908516335703,99.9974350822088
"1229","task09","3dof","Inferior Pectoralis Major",29.1980077518982,20.9126736635696,25.1150763206627,0.0167774388901865,99.7542001340737
"1230","task09","3dof","Inferior Rhombiod",50.5607072480824,28.5934505789343,50.8513695403566,0.00535690713883707,99.9770028806585
"1231","task09","3dof","Inferior Serratus Anterior",49.7708249639552,29.1139610719623,49.6553508384204,0.0117656232587526,99.9902840913749
"1232","task09","3dof","Inferior Subscapularis",52.9317824105503,27.4706535600551,54.1576742942857,0.000336064554229409,99.9909506010543
"1233","task09","3dof","Inferior Trapezius, Scapula",49.5527610981823,28.941404377509,49.5640463732696,0.00234238032308376,99.9929604945905
"1234","task09","3dof","Levator Scapula",50.2075922492515,28.7024174507883,50.2632454692699,0.00169801063872321,99.9804555122737
"1235","task09","3dof","Middle Deltoid",71.0400442988524,20.3244199806763,74.6211315831961,0.311249790553458,99.9977483793089
"1236","task09","3dof","Middle Latissimus Dorsi",49.1635679048523,28.7497137509412,48.6793918645663,0.016794113720886,99.9681764790402
"1237","task09","3dof","Middle Pectoralis Major",42.8222218216547,27.8204115976409,40.0120986195765,0.00130645448366828,99.9863769749584
"1238","task09","3dof","Middle Serratus Anterior",50.1287765750009,28.6692747633299,50.1438391520792,0.029340226003105,99.9931555096756
"1239","task09","3dof","Middle Subscapularis",52.2704221514591,28.1651829285492,53.4868250673294,0.000816020118588057,99.9950696216943
"1240","task09","3dof","Middle Trapezius, Scapula",49.8729722009953,28.812809309298,50.0676835848898,0.0103201969680167,99.9867844027753
"1241","task09","3dof","Pectoralis Minor",50.0915066332964,28.9204033730652,49.9113632066964,0.00697470931060318,99.9935942530255
"1242","task09","3dof","Posterior Deltoid",53.8601386424501,27.6052929868506,55.0647552809587,0.00296323352853012,99.9895422660496
"1243","task09","3dof","Posterior Supraspinatus",51.7967735335584,28.6969496328984,52.9183920892003,0.00341579232063793,99.9729177188365
"1244","task09","3dof","Pronator Quadratus",49.9438220212387,28.9884769473446,49.9030462466185,0.0147317520373336,99.9819595433596
"1245","task09","3dof","Pronator Teres, Humeral",49.8657976182107,28.7989076152514,49.9151791479781,0.00481901371154891,99.97981994709
"1246","task09","3dof","Pronator Teres, Ulnar",50.2772423202881,28.5885028198735,50.1957448609939,0.000970316354920175,99.9921575413135
